,id,dist,task
15114,71781,16.911763462290203,1063
15115,71783,16.911882968852026,1063
15116,71784,16.91222816564562,1063
15117,71788,16.912105846566654,1063
15118,71790,16.91193068729231,1063
15119,71791,16.911776990754753,1063
15120,71793,16.912405366280545,1063
15121,71795,16.912586595731746,1063
15122,71796,16.912842727553485,1063
15123,71797,16.913149952616244,1063
15124,71800,16.91285449422325,1063
15125,71802,16.91275722160874,1063
15126,71804,16.912544810681258,1063
15127,71806,16.913927827452927,1063
15128,71813,16.91275636774963,1065
15129,71819,16.913239128468806,1065
15130,71820,16.915075645668022,1065
15131,71822,16.915671551361456,1065
15132,71827,16.916297807207883,1065
15133,71829,16.91717215765439,1065
15134,71830,16.917399670148434,1065
15135,71833,16.917530478097515,1065
15136,71834,16.91783060654397,1065
15137,71836,16.918973183679068,1065
15138,71837,16.918847861300232,1065
15139,71839,16.92388190997831,1065
15140,71840,16.923805236436632,1065
15141,71841,16.92318865765765,1065
15142,71842,16.923266866361253,1065
15143,71843,16.92400236193629,1065
15144,71846,16.92701850522974,1065
15145,71848,16.926837475533986,1065
15146,71850,16.926732712557406,1065
15147,71852,16.927200836832593,1065
15148,71857,16.927790326774794,1067
15149,71867,16.929366081548512,1067
15150,71890,16.92966068039939,1070
15151,71892,16.93127345996316,1070
15152,71896,16.93134684458512,1070
15153,71899,16.931270328939828,1070
15154,71904,16.93288070008916,1070
15155,71906,16.932745179222294,1070
15156,71907,16.934177234431882,1070
15157,71910,16.934556947595837,1070
15158,71911,16.9358407680025,1070
15159,71914,16.93571546034332,1070
15160,71917,16.935563107109626,1070
15161,71918,16.93544825947126,1070
15162,71919,16.935730421931865,1070
15163,71920,16.93602953959918,1070
15164,71923,16.935563324996536,1070
15165,71925,16.93566421051918,1070
15166,71927,16.938261038824432,1070
15167,71929,16.93890545904389,1070
15168,71932,16.9375944318317,1071
15169,71934,16.93830106123042,1071
15170,71938,16.939284844402817,1071
15171,71939,16.93927717110093,1071
15172,71941,16.941065387501048,1071
15173,71946,16.941120151497874,1071
15174,71948,16.940976532041855,1071
15175,71951,16.940952162759327,1071
15176,71952,16.941558256942216,1071
15177,71954,16.941521067913115,1071
15178,71955,16.941887965018914,1071
15179,71957,16.943444638225042,1071
15180,71958,16.94368090265589,1071
15181,71959,16.94357945323269,1071
15182,71960,16.943492480549786,1071
15183,71961,16.943869224114206,1071
15184,71964,16.943821878578373,1071
15185,71966,16.94475901903229,1071
15186,71970,16.944710276176732,1071
15187,71973,16.94546902915786,1072
15188,71975,16.945138948425743,1072
15189,71979,16.944546657602686,1072
15190,71980,16.944474078720233,1072
15191,71982,16.944645266603242,1072
15192,71987,16.944825740671412,1072
15193,71989,16.944589485883053,1072
15194,71993,16.945241844197962,1072
15195,71994,16.94675357130796,1072
15196,71996,16.94890880840884,1072
15197,71997,16.94858352789935,1072
15198,71999,16.948921506124574,1072
15199,72000,16.949573190948453,1072
15200,72001,16.949484097970625,1072
15201,72002,16.949853082302255,1072
15202,72003,16.95087466248058,1072
15203,72006,16.950404476183305,1072
15204,72008,16.950499638990728,1072
15205,72010,16.95079881150789,1072
15206,72012,16.949847109813103,1072
15207,72015,16.950148895808532,1073
15208,72017,16.952120518410364,1073
15209,72021,16.952141940820603,1073
15210,72022,16.952597765995645,1073
15211,72024,16.952818420339053,1073
15212,72029,16.952929077492385,1073
15213,72031,16.953280781195478,1073
15214,72032,16.953692124247752,1073
15215,72035,16.954766710294205,1073
15216,72036,16.956358546827165,1073
15217,72038,16.957441938802795,1073
15218,72039,16.95716383535206,1073
15219,72041,16.95782015999621,1073
15220,72042,16.959226084496684,1073
15221,72043,16.96111249402916,1073
15222,72044,16.96345446835623,1073
15223,72045,16.964580784423863,1073
15224,72048,16.964481543901748,1073
15225,72050,16.965176952828717,1073
15226,72052,16.965299999273913,1073
15227,72054,16.964814589757186,1073
15228,72057,16.966271630839408,1074
15229,72059,16.965397125852995,1074
15230,72063,16.96762400643279,1074
15231,72064,16.967454353913713,1074
15232,72066,16.967333562982553,1074
15233,72071,16.96717810243493,1074
15234,72074,16.966569835776134,1074
15235,72077,16.9675106427041,1074
15236,72080,16.96761034335609,1074
15237,72081,16.96782468997965,1074
15238,72083,16.967625508112754,1074
15239,72084,16.968233189991448,1074
15240,72085,16.968100085826357,1074
15241,72087,16.968560139081365,1074
15242,72090,16.96859974429357,1074
15243,72096,16.9701320443298,1074
15244,72100,16.969231574118044,1075
15245,72104,16.96939320822019,1075
15246,72105,16.969853299343157,1075
15247,72107,16.969725872563814,1075
15248,72112,16.96980311369434,1075
15249,72114,16.969655177222197,1075
15250,72115,16.96941539172704,1075
15251,72118,16.97019692052807,1075
15252,72119,16.970150730061036,1075
15253,72121,16.97021808122829,1075
15254,72122,16.970347921226555,1075
15255,72124,16.97047741336526,1075
15256,72125,16.970487248231496,1075
15257,72126,16.97050552689757,1075
15258,72127,16.9710841604361,1075
15259,72128,16.971541187890104,1075
15260,72131,16.97169064982376,1075
15261,72133,16.971635672386,1075
15262,72135,16.971517691177034,1075
15263,72137,16.971995575387155,1075
15264,72141,16.97194677265356,1076
15265,72145,16.971856379316208,1076
15266,72146,16.972796556706484,1076
15267,72155,16.97249209005013,1076
15268,72156,16.974253215001745,1076
15269,72158,16.97594367058233,1076
15270,72160,16.977107122374303,1076
15271,72161,16.978092515926292,1076
15272,72162,16.97905122689867,1076
15273,72163,16.97934865182966,1076
15274,72168,16.97917825778067,1076
15275,72171,16.97966069601339,1076
15276,72174,16.979554167296243,1077
15277,72176,16.979187584747475,1077
15278,72180,16.97903384119954,1077
15279,72181,16.979220347302462,1077
15280,72183,16.979111514236777,1077
15281,72190,16.978879771444333,1077
15282,72193,16.9787653786427,1077
15283,72194,16.977877298134555,1077
15284,72196,16.978203221405206,1077
15285,72197,16.982834247400998,1077
15286,72200,16.98304655059294,1077
15287,72201,16.983253238344737,1077
15288,72203,16.983778915715263,1077
15289,72208,16.984182955149965,1077
15290,72210,16.984388534698493,1077
15291,72212,16.984814411264413,1077
15292,72215,16.986217438264106,1078
15293,72217,16.98752735147993,1078
15294,72222,16.987955723433178,1078
15295,72224,16.988099863065308,1078
15296,72229,16.988508645129482,1078
15297,72231,16.988297301053716,1078
15298,72232,16.989676087064954,1078
15299,72235,16.990043606725,1078
15300,72238,16.990354483979694,1078
15301,72242,16.990826649403367,1078
15302,72243,16.992039510006396,1078
15303,72244,16.99286921338252,1078
15304,72245,16.993005973597842,1078
15305,72248,16.99291481684796,1078
15306,72250,16.99311852722041,1078
15307,72253,16.992985091487686,1078
15308,72256,16.993466256532876,1079
15309,72263,16.994768242435217,1079
15310,72265,16.99666253733442,1079
15311,72270,16.996987384021608,1079
15312,72272,16.997067173883817,1079
15313,72273,16.996942630328203,1079
15314,72276,16.996835666276326,1079
15315,72277,16.997815138172747,1079
15316,72279,16.997581337764,1079
15317,72282,16.997534822003132,1079
15318,72283,16.997365105707136,1079
15319,72284,16.998585263108602,1079
15320,72285,16.99963206391393,1079
15321,72286,17.000404581102952,1079
15322,72289,17.00205392981959,1079
15323,72291,17.002045955554845,1079
15324,72293,17.00222224585622,1079
15325,72295,17.001911559404434,1079
15326,72298,17.001768765420874,1080
15327,72300,17.001937229923332,1080
15328,72306,17.002528393607776,1080
15329,72310,17.00303995298461,1080
15330,72313,17.0040116614978,1080
15331,72316,17.004906624341256,1080
15332,72317,17.004611534333026,1080
15333,72319,17.005011969675405,1080
15334,72320,17.00459223901518,1080
15335,72322,17.006068819951086,1080
15336,72323,17.007018953776186,1080
15337,72324,17.00630343190091,1080
15338,72325,17.006931297223872,1080
15339,72328,17.006736283327626,1080
15340,72332,17.006897832094758,1080
15341,72337,17.008013838323595,1081
15342,72339,17.00824589793159,1081
15343,72343,17.00869271742332,1081
15344,72344,17.01045634204832,1081
15345,72346,17.01033545295731,1081
15346,72351,17.010384917197076,1081
15347,72353,17.010323539084204,1081
15348,72354,17.01072289731265,1081
15349,72357,17.010557529541796,1081
15350,72360,17.010933198693728,1081
15351,72361,17.011178601500138,1081
15352,72363,17.011009162163273,1081
15353,72364,17.010636018775365,1081
15354,72365,17.010614445104412,1081
15355,72366,17.01052265029804,1081
15356,72368,17.010935139494382,1081
15357,72370,17.011459028796615,1081
15358,72373,17.012313309284252,1081
15359,72376,17.017095767791837,1082
15360,72378,17.0177024822954,1082
15361,72383,17.017737246418488,1082
15362,72385,17.017991196050946,1082
15363,72390,17.019053551002056,1082
15364,72392,17.021339627665835,1082
15365,72393,17.022022934034577,1082
15366,72396,17.020646522930875,1082
15367,72397,17.020611839046154,1082
15368,72399,17.02107860238926,1082
15369,72400,17.021287885914944,1082
15370,72402,17.021984040862495,1082
15371,72403,17.02191291849468,1082
15372,72404,17.020961415979325,1082
15373,72405,17.020578750277018,1082
15374,72410,17.021644583770193,1082
15375,72412,17.021910949322198,1082
15376,72414,17.02147338874342,1082
15377,72417,17.022580359888757,1083
15378,72419,17.023171266710694,1083
15379,72423,17.023620137282858,1083
15380,72424,17.02379398394046,1083
15381,72426,17.0240966208308,1083
15382,72433,17.024137371402333,1083
15383,72434,17.024523487878756,1083
15384,72437,17.02446043051582,1083
15385,72438,17.024250322505758,1083
15386,72440,17.024173235408952,1083
15387,72441,17.024094933166204,1083
15388,72443,17.024412899632164,1083
15389,72444,17.024299269995993,1083
15390,72445,17.025134612509266,1083
15391,72446,17.025219350577267,1083
15392,72449,17.02502392760811,1083
15393,72451,17.024999967045293,1083
15394,72453,17.025011645247407,1083
15395,72460,17.025292400550867,1084
15396,72464,17.025536683319878,1084
15397,72465,17.0262743649321,1084
15398,72467,17.026465174275497,1084
15399,72472,17.026079150193176,1084
15400,72474,17.025879063529718,1084
15401,72475,17.026934434543826,1084
15402,72478,17.028132071820405,1084
15403,72479,17.02903713406772,1084
15404,72481,17.029621399781373,1084
15405,72482,17.02992828286816,1084
15406,72484,17.03057458494041,1084
15407,72485,17.03179324968341,1084
15408,72486,17.033068078413173,1084
15409,72487,17.033210585446653,1084
15410,72488,17.033552805303096,1084
15411,72491,17.033828140696116,1084
15412,72493,17.03392135502411,1084
15413,72495,17.034255443945767,1084
15414,72497,17.034091614065968,1084
15415,72500,17.03428326756488,1085
15416,72502,17.03566264566305,1085
15417,72512,17.035480051274423,1085
15418,72514,17.03677541677264,1085
15419,72515,17.037152783798653,1085
15420,72518,17.03767293139066,1085
15421,72519,17.037605656331973,1085
15422,72521,17.037668969849907,1085
15423,72522,17.037952778360594,1085
15424,72524,17.038755586781758,1085
15425,72525,17.038377239901788,1085
15426,72526,17.03737932384871,1085
15427,72527,17.037257237405374,1085
15428,72528,17.03722998712678,1085
15429,72530,17.037454842619017,1085
15430,72532,17.03760916007941,1085
15431,72534,17.0374522382562,1085
15432,72536,17.036588852684,1085
15433,72539,17.03706842331929,1086
15434,72545,17.037482232863564,1086
15435,72546,17.037411366393147,1086
15436,72548,17.0375451450935,1086
15437,72553,17.03710240541757,1086
15438,72555,17.037283284715723,1086
15439,72556,17.038719486549358,1086
15440,72559,17.039294907267667,1086
15441,72560,17.039176894361123,1086
15442,72562,17.03999962280816,1086
15443,72563,17.040908293283398,1086
15444,72565,17.045718729910167,1086
15445,72566,17.047252035730303,1086
15446,72567,17.048272628678188,1086
15447,72568,17.04955715291161,1086
15448,72569,17.050186812896357,1086
15449,72572,17.051746360516965,1086
15450,72574,17.051791928141313,1086
15451,72576,17.052593704983796,1086
15452,72578,17.05251600327285,1086
15453,72581,17.05246019200733,1087
15454,72587,17.052544021588492,1087
15455,72590,17.052120218944975,1087
15456,72595,17.05179950491361,1087
15457,72597,17.05131940204254,1087
15458,72598,17.051156474816384,1087
15459,72601,17.050641947913558,1087
15460,72602,17.050607584722687,1087
15461,72604,17.05047369380846,1087
15462,72605,17.051796409766524,1087
15463,72607,17.051395616757066,1087
15464,72608,17.05070112830798,1087
15465,72609,17.050752634147706,1087
15466,72610,17.051470378977704,1087
15467,72611,17.05133785860649,1087
15468,72614,17.051529401016687,1087
15469,72618,17.052664874763845,1087
15470,72620,17.05346312467301,1087
15471,72625,17.053404256873534,1088
15472,72629,17.05333452656368,1088
15473,72630,17.05350705663966,1088
15474,72632,17.053219365311822,1088
15475,72637,17.053786243210695,1088
15476,72639,17.05371406870566,1088
15477,72640,17.05385723842672,1088
15478,72643,17.053790206120635,1088
15479,72644,17.0536911036409,1088
15480,72647,17.053732134922406,1088
15481,72649,17.05367956743857,1088
15482,72650,17.05357607533092,1088
15483,72651,17.053432023598894,1088
15484,72652,17.053458967830036,1088
15485,72653,17.053542929807723,1088
15486,72656,17.053718266102955,1088
15487,72658,17.053881514675385,1088
15488,72660,17.054042840750444,1088
15489,72662,17.054109244196773,1088
15490,72665,17.05418497932758,1089
15491,72671,17.05423432257769,1089
15492,72672,17.05467812440006,1089
15493,72674,17.055980901620217,1089
15494,72679,17.057123481774525,1089
15495,72681,17.057996316660926,1089
15496,72682,17.05880368173229,1089
15497,72685,17.061457222703496,1089
15498,72686,17.064784426689876,1089
15499,72688,17.065173351403214,1089
15500,72689,17.06597690831626,1089
15501,72691,17.068638744163735,1089
15502,72692,17.06975636007904,1089
15503,72693,17.069570312560955,1089
15504,72694,17.069445257133523,1089
15505,72698,17.070212417956494,1089
15506,72702,17.070918273960693,1089
15507,72704,17.071231117569532,1089
15508,72713,17.072640526653956,1090
15509,72719,17.072719982058246,1091
15510,72724,17.07403163527018,1091
15511,72725,17.07482305385216,1091
15512,72727,17.07391756524323,1091
15513,72732,17.073685178250237,1091
15514,72734,17.07437980262015,1091
15515,72735,17.074345593785566,1091
15516,72738,17.074281156174187,1091
15517,72741,17.075000025961266,1091
15518,72743,17.075515350521417,1091
15519,72744,17.077724066587113,1091
15520,72745,17.077991536993025,1091
15521,72746,17.076914854645704,1091
15522,72747,17.076495755207773,1091
15523,72749,17.077975401742748,1091
15524,72751,17.077164544514627,1091
15525,72753,17.07715590766524,1091
15526,72755,17.078623935951107,1091
15527,72758,17.07906116887052,1092
15528,72764,17.078699678190254,1092
15529,72765,17.07866239281462,1092
15530,72767,17.078574291990485,1092
15531,72772,17.079560726212243,1092
15532,72774,17.079995679115804,1092
15533,72775,17.080178156989515,1092
15534,72778,17.080851523402366,1092
15535,72779,17.079754037276086,1092
15536,72781,17.08123754644838,1092
15537,72782,17.082993352248018,1092
15538,72784,17.083449287966083,1092
15539,72787,17.084086911357073,1092
15540,72791,17.083382063754915,1092
15541,72793,17.082327529669623,1092
15542,72794,17.083588896752378,1092
15543,72796,17.08473632484159,1092
15544,72799,17.08555985310801,1093
15545,72801,17.085848703411443,1093
15546,72805,17.087064322284853,1093
15547,72806,17.089321987855502,1093
15548,72808,17.089054185962308,1093
15549,72813,17.088516627715514,1093
15550,72815,17.088349408944477,1093
15551,72816,17.087907706919708,1093
15552,72819,17.087950311329223,1093
15553,72822,17.08782792158893,1093
15554,72823,17.087416766968175,1093
15555,72826,17.088367076989666,1093
15556,72828,17.08966277628589,1093
15557,72829,17.09050148628881,1093
15558,72832,17.091168935427124,1093
15559,72834,17.092685885358865,1093
15560,72836,17.09372356649438,1093
15561,72838,17.093430119437127,1093
15562,72841,17.093337581704827,1094
15563,72843,17.093625832043013,1094
15564,72847,17.093732966372183,1094
15565,72848,17.09385067690995,1094
15566,72850,17.093987843166687,1094
15567,72855,17.09422608731534,1094
15568,72857,17.094179815858872,1094
15569,72858,17.094621617447103,1094
15570,72862,17.09491907462585,1094
15571,72865,17.094735737546674,1094
15572,72868,17.094934866767602,1094
15573,72869,17.09497816734596,1094
15574,72870,17.0948879822578,1094
15575,72873,17.094798318669287,1094
15576,72875,17.094635880829884,1094
15577,72878,17.09459281842993,1094
15578,72882,17.095284811545532,1095
15579,72886,17.095748521091977,1095
15580,72887,17.095616124581472,1095
15581,72889,17.095687497150063,1095
15582,72894,17.096698170315474,1095
15583,72896,17.097057072154584,1095
15584,72900,17.097558526051007,1095
15585,72901,17.09793271693108,1095
15586,72903,17.097680386290726,1095
15587,72904,17.09753269824923,1095
15588,72907,17.097432973075954,1095
15589,72908,17.097129998486437,1095
15590,72909,17.09731922867952,1095
15591,72912,17.097514984953925,1095
15592,72914,17.09788189532966,1095
15593,72916,17.097883376665813,1095
15594,72918,17.09806076594304,1095
15595,72936,17.097982803092787,1096
15596,72948,17.09915857701743,1098
15597,72952,17.099289074660277,1098
15598,72953,17.099306387901787,1098
15599,72962,17.099260825011346,1098
15600,72965,17.099634085388303,1098
15601,72968,17.10045687924203,1098
15602,72974,17.10196867231563,1099
15603,72976,17.10292889824857,1099
15604,72980,17.10456167324988,1099
15605,72981,17.105907719531167,1099
15606,72983,17.106930371106316,1099
15607,72988,17.107727562578955,1099
15608,72990,17.109201349392244,1099
15609,72991,17.10907923322372,1099
15610,72994,17.110709190598552,1099
15611,72995,17.110888104901846,1099
15612,72997,17.11152434675418,1099
15613,72998,17.112890833898735,1099
15614,73000,17.1143491240021,1099
15615,73001,17.116066456057453,1099
15616,73002,17.117347752731465,1099
15617,73004,17.118396200891357,1099
15618,73007,17.118397081873837,1099
15619,73009,17.120083031761673,1099
15620,73011,17.121625172091264,1099
15621,73015,17.122602097081447,1100
15622,73017,17.122686466495278,1100
15623,73021,17.122642570707182,1100
15624,73022,17.123001003101542,1100
15625,73024,17.123334299996106,1100
15626,73029,17.123174310272223,1100
15627,73031,17.12343723347746,1100
15628,73032,17.124142685241832,1100
15629,73035,17.124378291613848,1100
15630,73036,17.123222233173376,1100
15631,73038,17.124135526774833,1100
15632,73039,17.124973639760455,1100
15633,73041,17.124988868428407,1100
15634,73042,17.124813008612733,1100
15635,73043,17.12460416803131,1100
15636,73045,17.124867095712577,1100
15637,73048,17.124410537686835,1100
15638,73050,17.124679294777177,1100
15639,73052,17.125063423606267,1100
15640,73054,17.125329447933865,1100
15641,73071,17.12520404781776,1102
15642,73075,17.125136254465428,1102
15643,73082,17.12479234128585,1103
15644,73084,17.124866942274675,1104
15645,73086,17.124676941984134,1104
15646,73090,17.12466361409262,1104
15647,73091,17.124737791725874,1104
15648,73093,17.12461323569547,1104
15649,73098,17.125057584155908,1104
15650,73100,17.124919422442552,1104
15651,73105,17.124625790763705,1104
15652,73108,17.124863811152146,1104
15653,73110,17.124137541738854,1104
15654,73111,17.1240759134617,1104
15655,73112,17.123509010102993,1104
15656,73113,17.12357981967553,1104
15657,73117,17.123475282778738,1104
15658,73119,17.122657257312973,1104
15659,73122,17.12276747420533,1104
15660,73125,17.122702734993073,1105
15661,73126,17.12366753032746,1105
15662,73130,17.123395113196725,1105
15663,73131,17.123475558016775,1105
15664,73133,17.137249403784296,1105
15665,73138,17.137456791320254,1105
15666,73140,17.137828266390237,1105
15667,73141,17.139032617652077,1105
15668,73144,17.13872579742842,1105
15669,73145,17.139458543320817,1105
15670,73147,17.14045959138935,1105
15671,73148,17.140350828001903,1105
15672,73149,17.140237789669953,1105
15673,73150,17.14038539225469,1105
15674,73151,17.140371732850586,1105
15675,73152,17.140306006740467,1105
15676,73155,17.140161244292237,1105
15677,73157,17.140386148469528,1105
15678,73159,17.140924415088552,1105
15679,73161,17.140761402570273,1105
15680,73174,17.141035525165304,1106
15681,73184,17.140613615672095,1107
15682,73188,17.14002231573351,1107
15683,73191,17.139875244016114,1108
15684,73193,17.139550751340366,1108
15685,73197,17.140100173744806,1108
15686,73198,17.139767305646608,1108
15687,73200,17.139564798542118,1108
15688,73206,17.14010896091135,1108
15689,73207,17.141467333277014,1108
15690,73210,17.141928223910828,1108
15691,73211,17.144617340598753,1108
15692,73213,17.145454328099454,1108
15693,73214,17.146187005865087,1108
15694,73217,17.146092554767097,1108
15695,73218,17.146637740063344,1108
15696,73219,17.147032650983657,1108
15697,73220,17.14795373504904,1108
15698,73225,17.148413377275205,1108
15699,73227,17.14862504718318,1108
15700,73229,17.151179839604335,1108
15701,73239,17.151112238409343,1109
15702,73243,17.151401796488894,1109
15703,73247,17.151323797041332,1110
15704,73249,17.151037024313943,1110
15705,73253,17.156184771319808,1110
15706,73254,17.155400917245924,1110
15707,73256,17.155351978693435,1110
15708,73263,17.155331729780116,1110
15709,73264,17.15586076902213,1110
15710,73267,17.155841728529683,1110
15711,73268,17.15584749657822,1110
15712,73270,17.155784305958445,1110
15713,73271,17.155836973925354,1110
15714,73273,17.155809217493346,1110
15715,73274,17.15588983031484,1110
15716,73275,17.155831558424744,1110
15717,73276,17.155608524637604,1110
15718,73277,17.15532682334964,1110
15719,73280,17.155356670590557,1110
15720,73284,17.155420213619077,1110
15721,73286,17.155174566343735,1110
15722,73299,17.156081470566146,1112
15723,73301,17.15667099441249,1112
15724,73305,17.15661415229506,1112
15725,73306,17.15650734790571,1112
15726,73308,17.15572818025691,1112
15727,73315,17.155108816730106,1112
15728,73316,17.15447545900047,1112
15729,73319,17.15545670915507,1112
15730,73320,17.156523405313354,1112
15731,73322,17.15692850010897,1112
15732,73323,17.157693803630227,1112
15733,73325,17.157747318115213,1112
15734,73326,17.158334677971933,1112
15735,73327,17.159609782140436,1112
15736,73328,17.160262424402188,1112
15737,73329,17.160463275651747,1112
15738,73332,17.159877284834565,1112
15739,73334,17.16043027626267,1112
15740,73336,17.160111198701248,1112
15741,73338,17.160062961121255,1112
15742,73343,17.16015204357577,1114
15743,73347,17.16030320378724,1114
15744,73348,17.16033960083117,1114
15745,73350,17.1613576587695,1114
15746,73355,17.161274357946592,1114
15747,73358,17.16058063219168,1114
15748,73361,17.160452518252292,1114
15749,73362,17.160326893600537,1114
15750,73364,17.159603888806725,1114
15751,73365,17.159819272266017,1114
15752,73367,17.15974214605623,1114
15753,73368,17.15950218124283,1114
15754,73369,17.160639349026447,1114
15755,73370,17.16056976105979,1114
15756,73371,17.16038020458016,1114
15757,73374,17.1602451927377,1114
15758,73376,17.160843559611177,1114
15759,73378,17.160845460075215,1114
15760,73380,17.161580470461466,1114
15761,73394,17.161699418406283,1115
15762,73402,17.162772804941454,1116
15763,73411,17.162805535749275,1116
15764,73414,17.16281985839666,1116
15765,73417,17.162739738753455,1116
15766,73423,17.16309202898752,1117
15767,73425,17.162887720941878,1117
15768,73429,17.1625196465687,1117
15769,73430,17.162463060403024,1117
15770,73432,17.162640521450907,1117
15771,73437,17.16265039569781,1117
15772,73440,17.162167235150463,1117
15773,73444,17.16268302988642,1117
15774,73446,17.163080105773236,1117
15775,73449,17.16378557026542,1117
15776,73450,17.16391051503558,1117
15777,73451,17.164501100244408,1117
15778,73452,17.165580552963768,1117
15779,73453,17.165467375611,1117
15780,73456,17.16544265177684,1117
15781,73458,17.16581091764874,1117
15782,73460,17.165782613012297,1117
15783,73462,17.16497596858834,1117
15784,73487,17.165465246307757,1120
15785,73489,17.165769959551838,1120
15786,73493,17.16535547092112,1120
15787,73494,17.164905745805406,1120
15788,73496,17.165780626422688,1120
15789,73503,17.167774826098306,1120
15790,73504,17.16765848468197,1120
15791,73507,17.16898948302046,1120
15792,73508,17.169440176957078,1120
15793,73511,17.170002868299754,1120
15794,73513,17.170625602808656,1120
15795,73514,17.17001584473518,1120
15796,73515,17.169837898070348,1120
15797,73516,17.169494428266365,1120
15798,73517,17.170876291640916,1120
15799,73520,17.171471986295153,1120
15800,73522,17.172241164174274,1120
15801,73524,17.172806231367048,1120
15802,73526,17.17276847359963,1120
15803,73529,17.17280859188616,1121
15804,73531,17.173563130320314,1121
15805,73535,17.17351907186001,1121
15806,73538,17.173603922958463,1121
15807,73543,17.173454879272434,1121
15808,73545,17.173585766194208,1121
15809,73548,17.173410745757995,1121
15810,73549,17.173207114012488,1121
15811,73551,17.17324437726146,1121
15812,73552,17.173302393501633,1121
15813,73554,17.1732870855512,1121
15814,73555,17.173086631809724,1121
15815,73556,17.173572172503807,1121
15816,73557,17.173671384391724,1121
15817,73558,17.17393882900492,1121
15818,73561,17.174108545574825,1121
15819,73563,17.174027940659414,1121
15820,73565,17.17388295039724,1121
15821,73567,17.173860248423047,1121
15822,73570,17.17475648745813,1122
15823,73577,17.17537829548915,1122
15824,73579,17.17618650840033,1122
15825,73584,17.177037383133037,1122
15826,73586,17.177836210999544,1122
15827,73590,17.177756502153656,1122
15828,73591,17.1775188700085,1122
15829,73593,17.176806227109807,1122
15830,73594,17.176958620295515,1122
15831,73596,17.177414030902582,1122
15832,73597,17.178067907756276,1122
15833,73598,17.177171342092866,1122
15834,73599,17.177701659501455,1122
15835,73600,17.17864189586414,1122
15836,73603,17.178943806383792,1122
15837,73605,17.179178679025025,1122
15838,73607,17.178855882481095,1122
15839,73609,17.17855392027994,1122
15840,73623,17.178487097962247,1123
15841,73628,17.178540843441507,1123
15842,73633,17.17979430625291,1124
15843,73635,17.179777572772135,1124
15844,73639,17.18009699153082,1124
15845,73640,17.18059584149061,1124
15846,73647,17.182363164706214,1124
15847,73649,17.18215527914727,1124
15848,73650,17.182058252096898,1124
15849,73653,17.182170384609133,1124
15850,73654,17.18236810000685,1124
15851,73656,17.182424075717982,1124
15852,73659,17.18252349551093,1124
15853,73660,17.183043520655247,1124
15854,73661,17.182966020489054,1124
15855,73662,17.182995712383494,1124
15856,73663,17.183062459791362,1124
15857,73666,17.183241550075774,1124
15858,73668,17.18332446230312,1124
15859,73670,17.182368080663824,1124
15860,73672,17.182307541637602,1124
15861,73675,17.183277924311167,1125
15862,73679,17.183893760040924,1125
15863,73680,17.184480133704024,1125
15864,73689,17.185314164070743,1125
15865,73690,17.185194017000754,1125
15866,73692,17.184993592094695,1125
15867,73694,17.185811175985563,1125
15868,73695,17.186075191738233,1125
15869,73698,17.186179445106468,1125
15870,73704,17.186066586309902,1126
15871,73710,17.185953301615466,1126
15872,73711,17.186466662973615,1126
15873,73718,17.186692318209534,1126
15874,73721,17.18621582764683,1126
15875,73724,17.186185625081233,1126
15876,73725,17.186781614212972,1126
15877,73727,17.186647283742413,1126
15878,73728,17.18655641099893,1126
15879,73730,17.18719273494671,1126
15880,73731,17.186245760290134,1126
15881,73732,17.186019675819725,1126
15882,73733,17.185983172267225,1126
15883,73734,17.185832723349005,1126
15884,73737,17.185568876158282,1126
15885,73740,17.185523901641307,1126
15886,73742,17.18560725021311,1126
15887,73746,17.184784618689623,1127
15888,73762,17.184432704989252,1127
15889,73767,17.18436581698985,1128
15890,73775,17.184267765455328,1128
15891,73795,17.184201222573385,1129
15892,73801,17.184310993958082,1130
15893,73803,17.18531327609098,1130
15894,73806,17.186852335719575,1130
15895,73807,17.187657243491554,1130
15896,73809,17.18764036130703,1130
15897,73814,17.188040333623803,1130
15898,73816,17.188183450626997,1130
15899,73817,17.187956671359924,1130
15900,73820,17.18944189277617,1130
15901,73821,17.189128713792844,1130
15902,73822,17.189139735738596,1130
15903,73823,17.18909551588912,1130
15904,73825,17.18898430648081,1130
15905,73826,17.188912060915392,1130
15906,73827,17.188940535868582,1130
15907,73828,17.18927658719132,1130
15908,73831,17.188764103635602,1130
15909,73835,17.189356217412012,1130
15910,73837,17.189426688328627,1130
15911,73840,17.188525374853388,1131
15912,73841,17.188084180407614,1131
15913,73845,17.18792665117641,1131
15914,73846,17.18793729001689,1131
15915,73848,17.187375953688548,1131
15916,73853,17.18873651847395,1131
15917,73855,17.1886652436277,1131
15918,73856,17.187697918095456,1131
15919,73860,17.186177894499128,1131
15920,73862,17.18673203354685,1131
15921,73863,17.18563786590772,1131
15922,73864,17.184681720665065,1131
15923,73865,17.183703617266648,1131
15924,73866,17.1832642312892,1131
15925,73867,17.182723941619717,1131
15926,73870,17.182294459840463,1131
15927,73872,17.182064940936392,1131
15928,73874,17.181564062162355,1131
15929,73876,17.18281086549212,1131
15930,73886,17.18313523268218,1132
15931,73905,17.186725888438165,1133
15932,73912,17.188091253282156,1134
15933,73916,17.190088813874638,1134
15934,73917,17.18994275611507,1134
15935,73924,17.190953463603947,1134
15936,73927,17.19114024903258,1134
